ad_id,title,location,price,year,mileage,condition,fuel_type,transmission,make,model,version,color,doors,seats,interior,warranty,owners,body_type,payment_option,source,extra_features
129912436,Range Rover Vouge -  Oman car full service history رنج روفر فوج,"Barka, Al Batinah",16900,2018,123,,3,2,77,Range Rover Vogue,فوج سوبر تشارج,White,4-5,5,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '23', '40', '44', '45', '46', 'Brand: Land Rover', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
129807391,GCC لاندكروزر GXR V8 4.6 بدون حوادث ولاصبغ نهائيا المستخدم الاول,"Barka, Al Batinah",21900,2020,140,,3,2,65,Land Cruiser,GXR V8 4.6,White,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '5', '28', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '23', '40', '44', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130615197,جي ام سي سييرا 2021,"Al Ghubrah, Muscat",11700,2021,92000,,3,2,49,Sierra,,Red,2-3,2,Velour,No,,Pickup,Cash,gcc,"['Brand: GMC', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 2', 'Number of doors: 2/3', 'Source: GCC']"
130613240,إنفينيتي كيو 50 2017,"Al Ghubrah, Muscat",3900,2017,155000,,3,2,50,Q50,,Silver,4-5,5,Full Leather,No,,Sedan,Cash,gcc,"['Brand: Infiniti', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130613147,كاديلاك CT6 2019,"Al Ghubrah, Muscat",11900,2019,93000,,3,2,302,CT6,,Black,4-5,5,Full Leather,No,1,Sedan,Cash,gcc,"['Brand: Cadillac', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130612838,جي ام سي يوكون 2024,"Al Ghubrah, Muscat",26900,2024,0,,3,2,49,Yukon,,White,4-5,7,Full Leather,Yes,1,SUV,Cash,gcc,"['Brand: GMC', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130612748,جي ام سي اكاديا 2019,"Al Ghubrah, Muscat",6900,2019,86000,,3,2,49,Acadia,,Silver,4-5,7,Velour,No,1,SUV,Cash,gcc,"['Brand: GMC', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130606269,نيسان باترول بلاتينيوم أعلى مواصفات المكينة الكبيره بدون حوادث ولاصبغ,"Barka, Al Batinah",13700,2018,130,,3,2,66,Patrol,بلاتينيوم أعلى مواصفات المكينة الكبيره,Brown,,7,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '16', '37', '24', '10', '14', '23', '40', '45', '46', 'Brand: Nissan', 'Power (hp): 400', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of Owners: 1', 'Source: GCC']"
130593026,تاهو LTZ خليجي أعلى مواصفات بدون حوادث ولاصبغ سيرفس وكاله مالك الاول,"Barka, Al Batinah",12900,2017,170,,3,2,29,Tahoe,LTZ,Brown,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '37', '24', '10', '14', '23', '40', '45', '46', 'Brand: Chevrolet', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130589395,خليجي كامري جراند سبورت V6 بدون حوادث نهائيا المالك الاول جديدة جدا,"Barka, Al Batinah",9200,2020,90,,3,2,65,Camry,جراند سبورت 'V6,White,4-5,5,Full Leather,Yes,1,Sedan,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '5', '28', '32', '38', '26', '6', '7', '21', '8', '13', '16', '24', '10', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130588038,مرسيدس بنز سي 300 2022,"Al Seeb, Muscat",13900,2022,63000,,3,2,33,C 300,,White,,4,Full Leather,No,,Sedan,Installments,us,"['Brand: Mercedes-Benz', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 4', 'Source: US']"
130588024,لاندكروزر VXR فول أوبشن 5.7 بدون حوادث ولاصبغ أعلى مواصفات رادار جديد,"Barka, Al Batinah",22900,2018,130,,3,2,65,Land Cruiser,VXR full option 5.7,White,4-5,7,Full Leather,Yes,,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Source: GCC']"
130584934,خليجي يوكن AT4 تحت الضمان بدون حوادث نهائيا بصبغة وكالتها المالك الاول,"Barka, Al Batinah",18900,2021,106,,3,2,49,Yukon,يوكن AT4 فول أوبشن,White,,7,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '37', '24', '10', '14', '23', '40', '41', '44', '45', '46', 'Brand: GMC', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of Owners: 1', 'Source: GCC']"
130554834,تويوتا كورولا هاتشباك SE موديل 2020 مع ضمان 3 سنوات,"Al Maabilah, Muscat",5500,2020,153000,,3,2,65,Corolla,,Black,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['34', '36', '17', '20', '11', '25', '1', '3', '22', '4', '28', '7', '21', '8', '44', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130554813,تويوتا كورولا هاتشباك XSE مع ضمان 3 سنوات,"Al Maabilah, Muscat",5200,2019,46000,,3,2,65,Corolla,,Blue,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['36', '11', '25', '1', '3', '22', '4', '9', '42', '5', '26', '7', '21', '30', '8', '44', '45', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130554772,تويوتا كرولا هاتشباك SE موديل 2023 مع ضمان 3 سنوات,"Al Maabilah, Muscat",6400,2023,39000,,3,2,65,Camry,,Silver,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['36', '17', '20', '11', '25', '1', '3', '22', '4', '42', '5', '26', '7', '21', '8', '44', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130554712,تويوتا كامرى 2020 مع ضمان 3 سنوات,"Al Maabilah, Muscat",6900,2020,55000,,3,2,65,Camry,,White,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['17', '20', '11', '25', '1', '3', '22', '4', '9', '42', '5', '26', '7', '21', '8', '40', '44', '45', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130548420,تويوتا كامرى 2019 مع ضمان 3 سنوات,"Al Maabilah, Muscat",5900,2019,201600,,3,2,65,Camry,,Silver,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['36', '17', '20', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '5', '26', '7', '21', '8', '45', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130541708,لكزس فئة -ار إكس 2019 مع ضمان 3 سنوات,"Al Khaboura, Al Batinah",10200,2019,154000,,3,2,89,RX-Series,,White,4-5,5,Full Leather,Yes,,SUV,Cash,us,"['34', '36', '17', '19', '20', '27', '18', '25', '1', '3', '35', '22', '9', '42', '5', '28', '31', '26', '7', '21', '8', '44', 'Brand: Lexus', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130532114,إنفينيتي كيو إكس 80 موديل 2019 مع ضمان 3 سنوات,"Al Maabilah, Muscat",10100,2019,187000,,3,2,50,QX80,,Grey,4-5,5,Full Leather,Yes,,SUV,Cash,us,"['34', '36', '17', '20', '11', '25', '1', '3', '33', '4', '9', '42', '5', '7', '21', '8', '45', 'Brand: Infiniti', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130528781,هوندا أوديسى 2018 مع ضمان 3 سنوات,"Al Maabilah, Muscat",7500,2018,174000,,3,2,26,Odyssey,,White,4-5,5,Full Leather,Yes,,Van / Bus,Cash,us,"['34', '36', '17', '19', '11', '25', '1', '3', '35', '9', '15', '42', '5', '31', '32', '26', '7', '21', '30', '8', '24', '41', '44', 'Brand: Honda', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130528539,هوندا أكورد 2023 مع ضمان 3 سنوات,"Al Maabilah, Muscat",7700,2023,34000,,3,2,26,Accord,,White,4-5,5,Velour,Yes,,Sedan,Cash,us,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '3', '33', '35', '22', '4', '9', '42', '5', '28', '7', '21', '8', '24', '44', '45', 'Brand: Honda', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130527826,تويوتا فورنر  TRD فل اوبشن 2018 مع ضمان 3 سنوات,"Al Maabilah, Muscat",9900,2018,137000,,3,2,65,Fortuner,,Grey,4-5,,Full Leather,Yes,,SUV,Cash,us,"['34', '36', '17', '19', '20', '11', '18', '25', '1', '3', '33', '35', '4', '9', '42', '5', '26', '7', '21', '8', '44', '45', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of doors: 4/5', 'Source: US']"
130520771,هوندا أكورد موديل 2024 مع ضمان 3 سنوات,"Al Maabilah, Muscat",8600,2024,6631,,3,2,26,Accord,,Silver,4-5,5,Velour,Yes,,Sedan,Cash,us,"['36', '17', '11', '18', '25', '1', '3', '22', '4', '9', '42', '5', '31', '26', '7', '21', '8', '44', '45', 'Brand: Honda', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130517108,مازدا 3 موديل 2023 مع ضمان 3 سنوات,"Al Seeb, Muscat",6100,2023,42000,,3,2,48,3,,Grey,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['36', '20', '27', '11', '25', '1', '3', '35', '22', '4', '9', '42', '5', '31', '26', '7', '21', '8', '10', '44', '45', 'Brand: Mazda', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130517088,مرسيدس بنز سي 300 2019,"Al Seeb, Muscat",8900,2019,116000,,3,2,33,C 300,,White,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['34', '36', '17', '11', '25', '1', '3', '33', '22', '4', '9', '42', '5', '26', '7', '21', '8', '44', '45', '46', 'Brand: Mercedes-Benz', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130513992,تويوتا افالون موديل 2021 مع ضمان 3 سنوات,"Al Maabilah, Muscat",10600,2021,48000,,3,2,65,Avalon,,Red,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['34', '36', '17', '19', '20', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '5', '7', '21', '8', '10', '44', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130513962,انفينتي QX80 فل اوبشن,"Al Maabilah, Muscat",11600,2019,197000,,3,2,50,QX80,,Silver,4-5,5,Full Leather,Yes,,SUV,Cash,us,"['34', '36', '17', '19', '20', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '42', '5', '31', '26', '7', '21', '30', '8', '16', '24', '41', '44', '45', 'Brand: Infiniti', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130509916,جي ام سي تيرين 2019,"Al Ghubrah, Muscat",5800,2019,129000,,3,2,49,Terrain,,Blue,4-5,5,Velour,No,1,SUV,Cash,gcc,"['Brand: GMC', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130488855,جاك جي إس 4 2022,"Al Ghubrah, Muscat",3700,2022,104000,,3,2,jac,GS4,,White,4-5,5,Full Leather,No,,SUV,Cash,gcc,"['Brand: Jac', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130431469,جي ام سي يوكون 2017,"Al Ghubrah, Muscat",10900,2017,140000,,3,2,49,Yukon,,Brown,4-5,7,Full Leather,No,1,SUV,Cash,gcc,"['Brand: GMC', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130426841,سوزوكي سويفت 2020,"Al Ghubrah, Muscat",3800,2020,148000,,3,2,36,Swift,,Red,4-5,5,Velour,No,,Hatchback,Cash,gcc,"['Brand: Suzuki', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130407057,نيسان التيما فل اوبشن موديل 2022 مع ضمان 3 سنوات,"Al Maabilah, Muscat",6400,2022,38000,,3,2,66,Altima,,Grey,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['36', '17', '20', '11', '18', '25', '1', '3', '22', '4', '9', '42', '5', '26', '7', '21', '8', '24', '40', '44', '45', 'Brand: Nissan', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130309043,نيسان باثفايندر بلاتينيوم موديل 2021 مع ضمان 3 سنوات,"Al Maabilah, Muscat",13400,2021,64000,,3,2,66,Pathfinder,,White,4-5,5,Full Leather,Yes,,SUV,Cash,us,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '42', '7', '21', '8', '24', '44', '45', 'Brand: Nissan', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130299132,هوندا أكورد موديل 2024 مع ضمان 3 سنوات,"Al Seeb, Muscat",8600,2024,6000,,3,2,26,Accord,,Silver,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '22', '4', '9', '42', '7', '21', '8', '24', '44', 'Brand: Honda', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130292510,سوزوكي فيتارا 2020,"Al Ghubrah, Muscat",4400,2020,118000,,3,2,36,Vitara,,Red,4-5,5,Part Leather,No,,SUV,Cash,gcc,"['Brand: Suzuki', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130289549,نيسان ارمادا بلاتينيوم موديل 2018 مع ضمان 3 سنوات,"Al Maabilah, Muscat",11300,2018,105000,,3,2,66,Armada,,Silver,4-5,7,Part Leather,Yes,,SUV,Cash,us,"['34', '36', '17', '19', '20', '11', '25', '1', '3', '22', '4', '9', '42', '26', '7', '21', '8', '24', 'Brand: Nissan', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 7', 'Number of doors: 4/5', 'Source: US']"
130238729,جيب شيروكى 2016,"Al Ghubrah, Muscat",3900,2016,140000,,3,2,64,Cherokee,,Grey,4-5,5,Full Leather,No,,SUV,Cash,gcc,"['Brand: Jeep', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: GCC']"
130230134,لكزس فئة -ار إكس 2022 مع ضمان 3 سنوات,"Al Maabilah, Muscat",13800,2022,126000,,3,2,89,RX-Series,,White,4-5,5,Full Leather,Yes,,SUV,Cash,us,"['34', '36', '17', '19', '20', '27', '11', '1', '3', '33', '35', '22', '4', '42', '5', '32', '38', '26', '7', '21', '8', '24', '40', '44', '45', 'Brand: Lexus', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130221722,فورد إف 150 2021,"Al Maabilah, Muscat",13700,2021,70000,,3,2,47,F150,,Grey,4-5,5,Velour,Yes,,Pickup,Cash,us,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '5', '26', '6', '7', '21', '8', '16', '24', '40', '44', '45', '46', 'Brand: Ford', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130087375,لكزس فئة -ار إكس 2022 مع ضمان 3 سنوات,"Al Seeb, Muscat",14200,2022,52000,,3,2,89,RX-Series,,White,4-5,5,Full Leather,Yes,,SUV,Cash,us,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '22', '4', '42', '7', '8', '40', '44', '46', 'Brand: Lexus', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130070507,تويوتا أفالون 2021,"Al Seeb, Muscat",10600,2021,0,,3,2,65,Avalon,,Red,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '22', '4', '9', '42', '7', '21', '30', '8', '16', '24', '45', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
129851186,Chevrolet Tahoe 2018,"Al Maabilah, Muscat",7650,2018,73000,,3,2,29,Tahoe,,White,4-5,,,No,,SUV,Cash,us,"['Brand: Chevrolet', 'Number of doors: 4/5', 'Source: US']"
129695261,تاهو بريمير فول أوبشن خليجي بدون حوادث ولاصبغ سيرفس وكاله المالك الاول,"Barka, Al Batinah",15900,2019,149,,3,2,29,Tahoe,بريمير أعلى المواصفات,Brown,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '37', '24', '10', '14', '23', '40', '45', '46', 'Brand: Chevrolet', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
129652402,فورتشنر GCC VXR V6 فول أوبشن بدون حوادث ولاصبغ نهائيا المالك الاول,"Barka, Al Batinah",10900,2017,170,,3,2,65,Fortuner,VXR full option,Silver,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['36', '17', '19', '20', '27', '11', '25', '1', '3', '35', '22', '4', '9', '15', '42', '5', '28', '31', '32', '38', '26', '6', '7', '21', '8', '13', '16', '10', '14', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
128205576,Infiniti QX80 GCC 2017 - GCC Almost New,"Barka, Al Batinah",10400,2017,165000,,3,2,50,QX56,خليجي فول أوبشن,Silver,4-5,7,Full Leather,Yes,2,SUV,Exchange,gcc,"['9', '16', '21', '19', '7', '4', '23', '15', '5', '20', '11', '26', '25', '14', '24', '22', '8', '6', '17', '10', '18', '1', '13', '3', 'Brand: Infiniti', 'Power (hp): 400', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
128139845,نيسان GCG باترول تيتانيوم بدون حوادث نهائيا بحالة الوكاله مسرفس,"Barka, Al Batinah",12900,2018,140000,,3,2,66,Patrol,المكينة الكبيره تيتانيوم,Grey,4-5,7,Full Leather,Yes,1,SUV,Cash,gcc,"['9', '16', '21', '19', '7', '4', '23', '15', '5', '20', '11', '26', '25', '14', '24', '22', '8', '6', '17', '10', '18', '1', '13', '3', 'Brand: Nissan', 'Power (hp): 400', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
