brand,model,year,color,transmission_type,number_of_doors,source,kilometers,price
hyundai,accent,2007,blue,manual,2/3,gcc,222222,700.0
mazda,6,2009,white,automatic,4/5,gcc,200000,800.0
kia,sirion,2006,white,automatic,4/5,gcc,394133,630.0
volkswagen,jetta,2016,grey,automatic,4/5,gcc,182000,2500.0
nissan,sentra,2021,silver,automatic,4/5,europe,30000,3500.0
porsche,cayenne s,2014,black,automatic,4/5,gcc,95000,8000.0
ford,focus,2013,black,automatic,4/5,europe,175000,950.0
volkswagen,golf r,2013,black,automatic,4/5,gcc,267000,3100.0
kia,rio,2018,red,automatic,4/5,gcc,123000,3000.0
nissan,armada,2005,grey,automatic,4/5,gcc,300000,1300.0
hyundai,tucson,2015,silver,automatic,4/5,gcc,235000,2675.0
suzuki,grand vitara,2015,brown,automatic,4/5,gcc,300000,3100.0
hyundai,sonata,2014,silver,automatic,4/5,gcc,200000,1900.0
toyota,corolla hatchback,2022,silver,automatic,4/5,canada,75000,4550.0
lexus,is 300,2018,blue,automatic,4/5,us,167000,6800.0
chevrolet,suburban,2021,black,automatic,4/5,us,181000,12700.0
subaru,legacy,2015,grey,automatic,4/5,gcc,266000,2000.0
hyundai,santa fe,2016,blue,automatic,4/5,gcc,145000,3700.0
suzuki,swift,2024,grey,automatic,4/5,company source,25000,4300.0
kia,sirion,2006,black,automatic,4/5,company source,251000,735.0
nissan,armada,2019,blue,automatic,4/5,us,56070,9800.0
hyundai,elantra,2018,blue,automatic,4/5,canada,218887,2750.0
nissan,sunny,2012,brown,automatic,4/5,gcc,400000,1090.0
mitsubishi,lancer,2004,white,automatic,4/5,company source,400000,600.0
toyota,camry,2022,white,automatic,4/5,us,80000,8700.0
toyota,land cruiser,1984,white,manual,4/5,gcc,100000,4000.0
hyundai,veloster,2018,yellow,automatic,2/3,gcc,80000,3800.0
mercedes,c 300,2022,silver,automatic,4/5,us,40000,14000.0
toyota,sequoia,2013,white,automatic,4/5,gcc,380000,5900.0
mazda,6,2015,black,automatic,4/5,gcc,180000,2450.0
kia,rio,2014,silver,automatic,4/5,gcc,210000,1499.0
kia,rio,2014,brown,automatic,4/5,gcc,190000,1550.0
hyundai,accent,2017,white,automatic,4/5,gcc,280000,2000.0
dodge,durango,2018,silver,automatic,4/5,gcc,200000,6000.0
toyota,corolla spacio,2008,white,automatic,4/5,gcc,30000,1700.0
mitsubishi,outlander,2003,white,automatic,4/5,europe,80000,650.0
mitsubishi,pajero,2018,white,automatic,4/5,gcc,66000,6900.0
hyundai,elantra,2021,blue,automatic,4/5,us,90000,4000.0
toyota,yaris,2015,white,automatic,4/5,company source,385000,2100.0
mg,emgrand 7,2017,blue,automatic,4/5,gcc,200000,700.0
toyota,echo,2005,white,automatic,4/5,company source,42500,850.0
gmc,acadia,2014,black,automatic,4/5,canada,230000,2400.0
honda,odyssey,2017,black,automatic,4/5,us,190000,4400.0
renault,koleos,2013,white,automatic,4/5,gcc,276793,1300.0
toyota,camry,2004,gold,automatic,4/5,us,35000,1200.0
suzuki,ciaz,2020,brown,automatic,4/5,gcc,78000,2800.0
hyundai,tucson,2024,silver,automatic,4/5,gcc,1900,9300.0
mitsubishi,lancer,2008,red,automatic,4/5,gcc,290000,1400.0
toyota,corolla,2004,white,automatic,4/5,company source,70000,1370.0
kia,optima k5,2022,other,automatic,4/5,us,79000,5500.0
ford,focus,2011,other,automatic,4/5,company source,327000,800.0
renault,duster,2014,other,automatic,4/5,europe,200000,950.0
nissan,sentra,2015,silver,automatic,4/5,europe,140000,1650.0
toyota,yaris,2007,white,automatic,2/3,us,400000,1300.0
toyota,yaris,2014,red,automatic,4/5,us,177000,2100.0
ford,focus,2016,red,automatic,4/5,gcc,54100,2600.0
dodge,ram,2004,white,automatic,4/5,us,250000,1350.0
suzuki,grand vitara,2013,burgundy,automatic,4/5,gcc,169000,2150.0
jeep,other,2011,black,automatic,4/5,us,2000,1650.0
toyota,rav 4,2014,silver,automatic,4/5,us,100000,3800.0
toyota,corolla,2019,grey,automatic,4/5,us,10000,3200.0
mercedes,300/350/380,2012,blue,automatic,4/5,us,15000,2500.0
kia,rio,2012,burgundy,automatic,4/5,gcc,111111,1200.0
mazda,3,2008,white,automatic,4/5,gcc,300000,850.0
kia,rio,2016,silver,automatic,4/5,company source,120000,2150.0
chevrolet,camaro,2016,yellow,automatic,2/3,gcc,118000,4900.0
suzuki,celerio,2011,white,automatic,4/5,gcc,300000,720.0
kia,sirion,2009,other,automatic,4/5,gcc,30000,1000.0
chevrolet,caprice,2007,white,automatic,4/5,gcc,50000,1200.0
toyota,camry,2009,white,automatic,4/5,company source,50000,1400.0
mini,countryman,2014,white,automatic,4/5,gcc,145000,2900.0
jeep,grand cherokee,2009,white,automatic,4/5,gcc,191000,1100.0
nissan,armada,2006,white,automatic,4/5,gcc,386509,1500.0
mitsubishi,pajero io,2012,white,automatic,4/5,company source,195000,2300.0
volvo,s40,2009,red,automatic,4/5,gcc,155000,850.0
ford,taurus,2011,grey,automatic,4/5,us,32000,1450.0
toyota,corolla,2016,white,automatic,4/5,gcc,420000,3100.0
mazda,3,2019,grey,automatic,2/3,gcc,140000,3550.0
toyota,corolla,2016,white,automatic,4/5,us,333000,2650.0
infiniti,other,2011,white,automatic,4/5,company source,190000,4000.0
kia,sorento,2017,brown,automatic,4/5,gcc,180000,3950.0
dodge,dart,2015,black,automatic,4/5,canada,180000,1500.0
volkswagen,tiguan,2014,grey,automatic,4/5,gcc,160000,3000.0
mini,clubman,2017,beige,automatic,4/5,us,74000,3000.0
kia,cerato,2010,blue,automatic,4/5,europe,200000,1100.0
mazda,3,2021,silver,automatic,4/5,us,35000,4800.0
suzuki,swift,2015,red,automatic,2/3,gcc,146000,2150.0
chevrolet,tahoe,2017,blue,automatic,4/5,gcc,20000,10500.0
mercedes,e 350,2014,black,automatic,4/5,us,166000,3400.0
toyota,corolla hatchback,2022,white,automatic,4/5,us,32000,6150.0
honda,pilot,2018,white,automatic,4/5,company source,71000,9500.0
hyundai,elantra,2019,white,automatic,4/5,gcc,100000,3500.0
mercedes,c 63 amg,2015,beige,automatic,4/5,us,120000,10950.0
proton,persona,2012,silver,automatic,4/5,gcc,160000,700.0
foton,hilux,2021,white,manual,2/3,gcc,64000,3000.0
nissan,altima,2010,white,automatic,4/5,gcc,210000,1150.0
mitsubishi,pajero,2019,gold,automatic,4/5,gcc,103500,5400.0
jeep,wrangler,2008,silver,manual,2/3,us,34000,2100.0
hyundai,accent,2012,blue,automatic,4/5,company source,360000,1400.0
jeep,wrangler,2017,grey,automatic,2/3,gcc,170000,6000.0
mercedes,gle class,2020,white,automatic,4/5,us,84000,18600.0
nissan,altima,2005,silver,automatic,4/5,us,530000,760.0
toyota,camry,2016,blue,automatic,4/5,us,20000,3000.0
nissan,sentra,2014,silver,automatic,4/5,us,220000,1500.0
dodge,durango,2005,burgundy,automatic,4/5,europe,42500,550.0
land rover,range rover sport,2018,black,automatic,4/5,us,97000,13500.0
ram,camry,2020,white,automatic,4/5,us,123000,6700.0
subaru,impreza,2007,green,automatic,4/5,company source,380591,700.0
mazda,mazda 6,2019,white,automatic,4/5,us,80000,4700.0
gmc,terrain,2019,silver,automatic,4/5,us,75000,4400.0
lexus,es 300,2002,other,automatic,4/5,gcc,30000,850.0
renault,fluence,2012,blue,automatic,4/5,company source,100000,600.0
mitsubishi,montero,2016,white,automatic,4/5,gcc,277500,4600.0
kia,cerato,2010,silver,automatic,4/5,europe,300000,1050.0
mitsubishi,pajero,2014,white,automatic,4/5,gcc,300000,2800.0
kia,rio,2015,silver,automatic,2/3,gcc,350000,1550.0
nissan,tiida,2009,red,automatic,2/3,gcc,239000,1050.0
mitsubishi,outlander,2008,gold,automatic,4/5,gcc,273000,1550.0
toyota,rush,2022,white,automatic,4/5,gcc,68000,4500.0
mercedes,e200,2023,white,automatic,4/5,gcc,19000,22000.0
subaru,wrx,2011,blue,manual,4/5,gcc,199999,2800.0
mitsubishi,pajero,2013,silver,automatic,4/5,gcc,400000,3500.0
mitsubishi,galant,2010,gold,automatic,4/5,gcc,350000,1150.0
mitsubishi,pickup,2013,white,manual,4/5,gcc,200000,2500.0
nissan,armada,2011,grey,automatic,4/5,us,260000,2350.0
volkswagen,passat,2007,blue,automatic,4/5,gcc,350000,1050.0
ford,edge,2013,black,automatic,4/5,canada,200000,2000.0
toyota,yaris,2007,white,manual,2/3,gcc,282000,1100.0
kia,sportage,2022,black,automatic,4/5,us,75000,5800.0
hyundai,sonata,2017,silver,automatic,4/5,us,196000,2050.0
honda,odyssey,2016,silver,automatic,4/5,gcc,190000,5900.0
mercedes,gle 53 coupe amg,2022,white,automatic,4/5,us,90000,29500.0
suzuki,baleno,2024,blue,automatic,4/5,gcc,60000,4500.0
mini,countryman,2019,grey,automatic,4/5,us,72000,5500.0
geely,gc2,2015,green,automatic,4/5,gcc,170000,750.0
chevrolet,equinox,2018,silver,automatic,4/5,us,70000,3100.0
chevrolet,epica,2011,black,automatic,4/5,gcc,420000,800.0
infiniti,qx80,2016,white,automatic,4/5,us,100000,7500.0
gmc,sierra,2008,white,automatic,4/5,us,300000,2200.0
toyota,camry,2015,silver,automatic,4/5,us,210000,2400.0
toyota,rav 4,2018,red,automatic,4/5,us,18000,5300.0
audi,a3,2016,white,automatic,4/5,gcc,180000,2600.0
lexus,gs 350,2015,grey,automatic,4/5,us,132000,4900.0
hyundai,sonata,2016,burgundy,automatic,4/5,us,180000,2100.0
mitsubishi,lancer,2017,beige,automatic,4/5,gcc,171000,2650.0
mercedes,glk 350,2015,black,automatic,4/5,us,268000,1500.0
nissan,altima,2019,other,automatic,4/5,us,1000000,3400.0
infiniti,q50,2022,red,automatic,4/5,gcc,37000,9800.0
hyundai,sonata,2008,silver,automatic,4/5,gcc,700000,820.0
suzuki,swift,2008,white,automatic,2/3,gcc,270000,790.0
nissan,versa,2012,red,automatic,4/5,us,19000,1400.0
kia,rio,2009,silver,automatic,4/5,gcc,1000000,750.0
honda,civic,2005,grey,automatic,4/5,gcc,450000,800.0
honda,accord,2017,black,automatic,4/5,us,138000,3950.0
toyota,camry,2019,brown,automatic,4/5,us,40000,5500.0
suzuki,swift,2007,burgundy,automatic,4/5,gcc,123456,770.0
gmc,sierra,2018,silver,automatic,4/5,canada,155839,6100.0
mitsubishi,lancer,1994,white,manual,4/5,gcc,300000,650.0
mg,c 350,2021,white,manual,4/5,gcc,4500,3000.0
nissan,rogue,2020,grey,automatic,4/5,us,67000,4100.0
jetour,dasheng,2024,grey,automatic,4/5,gcc,20000,8400.0
hyundai,accent,2020,silver,automatic,4/5,gcc,148000,3350.0
chevrolet,traverse,2012,silver,automatic,4/5,gcc,330459,700.0
volkswagen,teramont,2018,silver,automatic,4/5,gcc,161000,5000.0
mercedes,400/420,2017,white,automatic,2/3,us,65000,8000.0
volkswagen,jetta,2012,silver,automatic,4/5,gcc,300000,1050.0
volvo,xc90,2016,grey,automatic,4/5,gcc,145000,7800.0
nissan,altima,2024,silver,automatic,4/5,us,18000,6200.0
nissan,armada,2009,brown,automatic,4/5,gcc,171000,2100.0
kia,sirion,2008,brown,automatic,4/5,company source,400000,800.0
toyota,camry,2014,silver,automatic,4/5,us,440000,2900.0
chevrolet,cruze,2012,beige,automatic,4/5,gcc,243151,1250.0
chevrolet,captiva,2008,gold,automatic,4/5,gcc,200000,900.0
mazda,2,2012,silver,automatic,4/5,gcc,262000,1400.0
hyundai,sonata,2011,white,automatic,4/5,us,20000,1350.0
mercedes,cls,2013,white,automatic,4/5,us,170000,6800.0
mg,mg gt,2023,white,automatic,4/5,gcc,60000,5000.0
kia,rio,2009,grey,automatic,4/5,gcc,850000,850.0
suzuki,swift,2010,red,automatic,4/5,gcc,311600,1050.0
hyundai,elantra,2009,burgundy,manual,4/5,gcc,247000,880.0
hyundai,tucson,2011,brown,automatic,4/5,gcc,300000,1900.0
nissan,pathfinder,2013,gold,automatic,4/5,us,140000,2300.0
nissan,sunny,2012,white,automatic,4/5,gcc,200000,1150.0
toyota,camry,2001,white,automatic,4/5,us,200000,900.0
ford,ecosport,2015,white,automatic,4/5,gcc,147361,1700.0
nissan,maxima,2017,white,automatic,4/5,gcc,118000,5500.0
toyota,iq,2012,silver,automatic,2/3,us,157000,1850.0
mitsubishi,pajero,2004,other,automatic,4/5,gcc,200000,800.0
mitsubishi,pajero,2004,white,automatic,4/5,gcc,150000,800.0
mg,emgrand gs,2023,white,automatic,4/5,gcc,35000,3600.0
jeep,grand cherokee,2019,grey,automatic,4/5,gcc,170000,7000.0
mercedes,ml 63 amg,2015,brown,automatic,4/5,gcc,108000,9000.0
land rover,range rover sport,2011,black,automatic,4/5,gcc,76000,5500.0
honda,accord,2020,red,automatic,4/5,us,54000,6500.0
subaru,camry,2022,red,automatic,4/5,gcc,19420,11800.0
chevrolet,groove,2022,blue,automatic,4/5,gcc,50000,4500.0
hyundai,elantra,2020,red,automatic,2/3,us,76285,3550.0
toyota,avalon,2013,grey,automatic,2/3,gcc,290000,3500.0
toyota,camry,2013,grey,automatic,4/5,us,30000,2200.0
chery,qq,2011,white,manual,4/5,europe,82000,580.0
changan,cs85,2023,silver,automatic,4/5,gcc,39000,8900.0
ford,escape,2015,orange,automatic,4/5,gcc,135000,2800.0
suzuki,ciaz,2019,white,automatic,2/3,gcc,187000,2200.0
toyota,corolla,2019,grey,automatic,2/3,canada,89000,3800.0
mazda,6,2018,blue,automatic,4/5,us,68000,4650.0
porsche,cayenne,2019,white,automatic,4/5,gcc,63500,25900.0
honda,accord,2012,white,automatic,4/5,gcc,250000,1600.0
honda,accord,2023,black,automatic,2/3,us,21000,7400.0
kia,sportage,2018,red,automatic,4/5,gcc,200000,4000.0
mazda,3,2007,white,manual,4/5,gcc,200000,640.0
audi,cs35 plus,2022,red,automatic,4/5,gcc,92000,4300.0
jeep,wrangler,2010,silver,automatic,2/3,us,260000,2800.0
honda,civic,2005,silver,manual,4/5,gcc,443052,580.0
hyundai,tucson,2015,brown,automatic,4/5,company source,196000,3200.0
hyundai,azera,2014,silver,automatic,4/5,gcc,297000,2200.0
hyundai,sonata,2021,gold,automatic,4/5,us,71000,5600.0
suzuki,sx4,2009,blue,automatic,4/5,gcc,300000,1000.0
mercedes,e300,2021,black,automatic,4/5,us,61000,10500.0
mercedes,c 300,2013,white,automatic,4/5,us,230000,2100.0
jeep,wrangler,2012,other,manual,2/3,us,1999,3300.0
suzuki,swift,2006,red,manual,4/5,gcc,403550,540.0
chery,tiggo 7,2019,red,automatic,4/5,gcc,74000,3100.0
nissan,sunny,2011,white,automatic,4/5,company source,2011,800.0
nissan,armada,2019,black,automatic,4/5,us,113000,8900.0
suzuki,dzire,2022,silver,automatic,4/5,gcc,107000,2850.0
nissan,murano,2008,orange,automatic,4/5,gcc,262300,1050.0
toyota,camry,2018,other,automatic,4/5,us,275000,5950.0
mitsubishi,galant,2006,white,manual,4/5,gcc,50000,690.0
nissan,patrol,2020,grey,automatic,4/5,gcc,116000,19500.0
chevrolet,camaro,2020,white,automatic,2/3,us,61000,10500.0
toyota,corolla,2021,grey,automatic,4/5,us,119000,4800.0
nissan,datsun,2014,white,manual,4/5,canada,39000,2900.0
toyota,land cruiser,2018,white,automatic,4/5,gcc,170000,16800.0
nissan,pathfinder,2017,white,automatic,4/5,europe,77564,4250.0
nissan,pathfinder,2019,silver,automatic,4/5,us,53000,4500.0
hyundai,i20,2013,white,automatic,4/5,gcc,160000,1350.0
range rover,other,2006,white,automatic,4/5,us,3000,900.0
mg,mg rx8,2021,white,automatic,4/5,gcc,131000,6500.0
dodge,durango,2012,gold,automatic,4/5,gcc,197000,2500.0
hyundai,tucson,2014,black,automatic,4/5,company source,112000,2650.0
toyota,fortuner,2024,white,automatic,4/5,gcc,25000,15000.0
toyota,corolla,2010,grey,automatic,4/5,gcc,177000,1950.0
jeep,wrangler,2023,white,automatic,4/5,us,33000,15000.0
hyundai,santa fe,2017,white,automatic,4/5,gcc,240000,4100.0
chevrolet,tahoe,2013,white,automatic,4/5,gcc,240000,5600.0
nissan,sunny,2018,white,automatic,4/5,gcc,165010,2200.0
toyota,corolla,2016,silver,automatic,4/5,gcc,183000,3000.0
jeep,wrangler,2013,green,automatic,2/3,gcc,180000,4200.0
nissan,xterra,2015,white,automatic,4/5,gcc,334233,4400.0
toyota,corolla,2015,grey,automatic,4/5,company source,15000,4200.0
kia,rio,2011,white,automatic,4/5,gcc,200000,1250.0
genesis,g80,2017,white,automatic,4/5,us,93218,5200.0
hyundai,accent,2022,red,automatic,4/5,us,20000,3800.0
nissan,patrol,2013,white,automatic,4/5,gcc,240000,6100.0
bmw,x4 m,2017,white,automatic,4/5,us,235000,5900.0
nissan,sunny,2004,silver,automatic,4/5,gcc,560000,900.0
nissan,sunny,2011,silver,automatic,4/5,company source,483000,1300.0
chevrolet,silverado,2012,white,automatic,2/3,gcc,265000,3100.0
chevrolet,tahoe,2017,other,automatic,4/5,canada,159645,7000.0
renault,koleos,2012,white,automatic,4/5,gcc,276793,1300.0
nissan,pathfinder,2014,white,automatic,4/5,us,198000,1900.0
kia,picanto,2008,grey,automatic,4/5,company source,300000,550.0
toyota,86,2018,white,automatic,2/3,us,85000,3200.0
jeep,grand cherokee,2017,white,automatic,4/5,gcc,130000,7800.0
nissan,altima,2005,grey,automatic,4/5,gcc,425000,599.0
mitsubishi,pajero,2009,white,automatic,4/5,gcc,30000,2000.0
porsche,macan,2023,burgundy,automatic,4/5,gcc,36000,23500.0
kia,picanto,2008,grey,automatic,2/3,company source,42500,800.0
hyundai,kona,2021,silver,automatic,4/5,canada,73000,4700.0
jeep,wrangler,2014,white,automatic,4/5,us,220000,4500.0
suzuki,celerio,2015,red,automatic,4/5,gcc,159000,1200.0
gmc,yukon,2015,brown,automatic,4/5,gcc,305000,7700.0
mitsubishi,lancer,2009,burgundy,automatic,4/5,gcc,290000,1380.0
kia,sorento,2008,blue,automatic,4/5,company source,209000,1300.0
hyundai,tucson,2009,silver,automatic,4/5,gcc,232847,1700.0
nissan,pathfinder,2022,black,automatic,4/5,us,52000,8300.0
chevrolet,suburban,2019,grey,automatic,4/5,us,145000,9900.0
ford,raptor,2018,grey,automatic,4/5,us,180000,13000.0
mercedes,c200,2008,burgundy,automatic,4/5,gcc,100000,1400.0
renault,koleos,2014,silver,automatic,4/5,company source,200000,1000.0
jeep,wrangler,2005,green,manual,2/3,us,230000,2600.0
toyota,corolla,2016,grey,automatic,4/5,gcc,115000,3950.0
hyundai,elantra,2017,silver,automatic,4/5,us,99200,2800.0
ford,expedition,2008,green,automatic,4/5,gcc,300000,1400.0
mercedes,e 350,2016,grey,automatic,4/5,us,24000,3900.0
dodge,charger,2017,black,automatic,2/3,canada,191000,4000.0
kia,cadenza,2018,silver,automatic,4/5,us,95000,5800.0
jeep,renegade,2019,other,automatic,4/5,us,58516,4600.0
nissan,pathfinder,2023,green,automatic,4/5,canada,50000,12000.0
nissan,patrol,2021,gold,automatic,2/3,gcc,140000,16500.0
cadillac,escalade,2012,black,automatic,4/5,gcc,190000,3900.0
dodge,caliber,2008,white,automatic,4/5,gcc,20968,700.0
bmw,x3,2019,white,automatic,4/5,us,110000,8600.0
ford,focus,2012,white,automatic,4/5,gcc,100000,950.0
nissan,altima,2022,grey,automatic,4/5,europe,68000,4950.0
nissan,armada,2006,silver,automatic,4/5,europe,398975,1100.0
mercedes,s500,2021,white,automatic,4/5,gcc,78000,37500.0
great wall,other,2012,silver,manual,2/3,company source,250000,1350.0
geely,coolray,2024,white,automatic,2/3,gcc,39000,5500.0
kia,cerato,2008,silver,manual,4/5,gcc,199999,750.0
byd,song plus,2025,silver,automatic,4/5,gcc,3000,13600.0
toyota,prado,2016,white,automatic,4/5,gcc,160000,8200.0
jac,j7,2020,silver,automatic,4/5,gcc,6000,2500.0
audi,q7,2016,gold,automatic,4/5,gcc,190000,8200.0
mitsubishi,outlander,2017,red,automatic,4/5,gcc,95000,4700.0
suzuki,swift,2018,black,automatic,4/5,gcc,145000,2950.0
suzuki,alto,2009,white,automatic,2/3,gcc,10000,650.0
gmc,sierra,2013,brown,automatic,2/3,gcc,319000,3950.0
cadillac,xts,2019,black,automatic,4/5,us,168000,5900.0
honda,accord,2019,white,automatic,4/5,gcc,82000,5900.0
jeep,compass,2018,grey,automatic,4/5,canada,126000,4200.0
hyundai,accent,2024,brown,automatic,4/5,gcc,44350,6050.0
ssang yong,tivoli,2017,purple,automatic,4/5,gcc,180000,1111.0
nissan,sentra,2013,blue,automatic,2/3,us,15000,1700.0
mitsubishi,pajero,2008,gold,automatic,4/5,gcc,200000,1900.0
dodge,durango,2014,red,automatic,4/5,gcc,234000,4000.0
ram,ram,2018,other,automatic,4/5,us,167000,8200.0
infiniti,q50,2015,white,automatic,4/5,us,153000,3700.0
suzuki,jimny,2021,green,automatic,2/3,gcc,97000,6100.0
mercedes,gla class,2016,silver,automatic,4/5,us,170000,4050.0
chevrolet,pickup,2009,white,automatic,4/5,gcc,200000,1300.0
volvo,460,2013,red,automatic,2/3,europe,60000,14500.0
nissan,altima,2014,white,automatic,4/5,europe,199000,1900.0
mitsubishi,lancer,2005,white,manual,4/5,company source,999999,600.0
ford,explorer,2012,silver,automatic,4/5,us,300000,2000.0
suzuki,ciaz,2019,white,automatic,4/5,gcc,200000,2200.0
nissan,tiida,2013,blue,automatic,2/3,gcc,300000,1280.0
toyota,camry,2017,red,automatic,4/5,gcc,180000,2450.0
hyundai,creta,2023,blue,automatic,4/5,gcc,33000,6500.0
kia,optima,2013,burgundy,automatic,4/5,us,135000,1650.0
dodge,durango,2013,grey,automatic,4/5,gcc,235000,1600.0
nissan,sunny,2000,silver,automatic,2/3,gcc,2016,640.0
hyundai,sonata,2016,red,automatic,4/5,us,223000,1700.0
jaguar,xf,2010,grey,automatic,4/5,gcc,192000,1700.0
ford,fusion,2014,red,automatic,4/5,gcc,135000,2700.0
honda,civic,2023,white,automatic,4/5,us,45000,6500.0
hyundai,sonata,2018,white,automatic,4/5,us,145000,3100.0
land rover,lr4,2010,black,automatic,4/5,gcc,200000,3500.0
nissan,altima,2016,black,automatic,4/5,us,149000,2650.0
chevrolet,tahoe,2015,white,automatic,4/5,gcc,266000,6500.0
mercedes,e 350,2016,beige,automatic,4/5,us,156000,6300.0
mitsubishi,lancer,2009,blue,automatic,4/5,company source,357000,1000.0
hyundai,accent,2005,green,manual,4/5,gcc,500000,540.0
toyota,xa,2006,silver,automatic,4/5,gcc,300000,1500.0
toyota,camry,2005,silver,automatic,4/5,gcc,400000,1250.0
gmc,sierra,2014,brown,automatic,2/3,gcc,292000,5700.0
nissan,sentra,2022,other,automatic,4/5,us,3900,3900.0
kia,rio,2018,blue,automatic,4/5,gcc,162000,2650.0
mg,emgrand 8,2015,brown,automatic,4/5,gcc,200000,800.0
hyundai,tucson,2020,white,automatic,4/5,gcc,90000,6900.0
honda,civic,2020,silver,automatic,4/5,gcc,55300,5000.0
mercedes,cla class,2017,red,automatic,4/5,us,135000,8900.0
toyota,urban cruiser,2025,white,automatic,4/5,gcc,17000,8500.0
mini,john cooper works,2016,grey,automatic,2/3,gcc,130000,6000.0
lexus,es 330,2005,black,automatic,4/5,us,377000,1350.0
toyota,camry,2011,grey,automatic,4/5,us,300000,1550.0
mitsubishi,asx,2019,white,automatic,4/5,gcc,124650,4300.0
kia,cerato,2020,white,automatic,4/5,gcc,113000,3700.0
citroen,c4,2009,white,automatic,4/5,gcc,271000,549.0
mercedes,e 350,2014,blue,automatic,4/5,us,200000,4400.0
hyundai,elantra,2012,white,automatic,4/5,gcc,412009,1250.0
volkswagen,cc,2014,white,automatic,4/5,gcc,220000,1950.0
kia,cerato,2019,grey,automatic,4/5,gcc,122250,4500.0
toyota,sienna,2008,blue,automatic,4/5,us,99999,2000.0
mercedes,c 300,2015,silver,automatic,4/5,us,340000,4400.0
kia,sportage,2007,silver,automatic,4/5,gcc,3000,1050.0
cadillac,escalade,2016,black,automatic,4/5,gcc,90000,12400.0
kia,cerato,2011,orange,automatic,4/5,gcc,300000,1400.0
nissan,primera,2001,silver,automatic,4/5,gcc,100000,600.0
nissan,xterra,2015,silver,automatic,4/5,gcc,283000,4600.0
porsche,cayenne,2008,white,automatic,4/5,gcc,192000,1550.0
volkswagen,tiguan,2012,blue,automatic,4/5,gcc,300000,1700.0
suzuki,swift,2008,silver,automatic,4/5,us,400000,930.0
mitsubishi,montero,2023,silver,automatic,4/5,gcc,36000,11500.0
mazda,mazda 6,2011,white,automatic,4/5,gcc,425000,1000.0
infiniti,q50,2018,grey,automatic,4/5,gcc,101000,5000.0
mercedes,e 350,2021,black,automatic,4/5,us,55000,14150.0
renault,safrane,2012,white,automatic,4/5,company source,324000,800.0
honda,civic,2001,beige,automatic,4/5,gcc,318000,550.0
gmc,acadia,2011,black,automatic,4/5,gcc,280000,1300.0
kia,sportage,2015,white,automatic,4/5,gcc,305000,2400.0
toyota,yaris,2024,white,automatic,4/5,company source,5500,5000.0
hyundai,elantra,2005,white,manual,4/5,gcc,50000,650.0
nissan,kicks,2019,black,automatic,4/5,us,68000,2800.0
jeep,compass,2018,other,automatic,4/5,europe,65000,4600.0
toyota,sequoia,2012,white,automatic,4/5,gcc,266000,7200.0
toyota,yaris,2009,white,automatic,4/5,company source,2052,1500.0
toyota,yaris,2006,blue,automatic,4/5,gcc,400000,1350.0
hyundai,elantra,2018,silver,automatic,4/5,us,220000,2150.0
hyundai,elantra,2026,silver,automatic,2/3,gcc,305000,2000.0
jeep,wrangler,2013,orange,manual,2/3,gcc,200000,4300.0
chrysler,300,2009,gold,automatic,4/5,us,12222,750.0
bmw,x5,2012,beige,automatic,2/3,gcc,162000,3000.0
nissan,sentra,2015,red,automatic,4/5,us,149000,1700.0
honda,accord,2019,blue,automatic,4/5,us,84000,5100.0
toyota,86,1986,white,manual,2/3,gcc,100001,750.0
mitsubishi,outlander,2019,grey,automatic,4/5,gcc,67000,6300.0
nissan,pathfinder,2013,white,automatic,4/5,gcc,200000,2500.0
dodge,challenger,2013,black,automatic,2/3,us,229535,2000.0
toyota,corolla,2021,white,automatic,4/5,us,180000,5350.0
hyundai,elantra,2018,white,automatic,4/5,canada,104000,2900.0
nissan,murano,2013,brown,automatic,4/5,us,100000,1600.0
volkswagen,jetta,2012,brown,automatic,4/5,gcc,500000,1150.0
mercedes,c 300,2017,blue,automatic,4/5,us,118000,5850.0
mitsubishi,pajero,2015,white,automatic,2/3,gcc,500000,1550.0
hyundai,accent,2010,white,automatic,4/5,company source,400000,950.0
mercedes,cla 250,2018,black,automatic,4/5,gcc,102000,4450.0
kia,optima k5,2022,white,automatic,4/5,us,34000,5500.0
renault,duster,2016,silver,automatic,4/5,gcc,400000,1200.0
toyota,corolla,2020,silver,automatic,2/3,us,9999,4300.0
honda,pilot,2015,white,automatic,4/5,gcc,290000,4400.0
infiniti,fx45/fx35,2008,black,automatic,4/5,gcc,400000,1050.0
ram,ram,2020,white,automatic,4/5,us,140000,10500.0
kia,mohave,2009,white,automatic,4/5,gcc,414617,1400.0
toyota,avalon,2017,black,automatic,4/5,us,223000,6000.0
renault,safrane,2010,silver,automatic,4/5,gcc,140000,850.0
mitsubishi,lancer,2005,blue,manual,2/3,company source,256325,640.0
renault,fluence,2014,silver,automatic,4/5,gcc,300000,699.0
toyota,sienna,2017,brown,automatic,4/5,us,12044,5800.0
kia,sirion,2008,white,automatic,2/3,company source,279541,710.0
ford,edge,2013,silver,automatic,4/5,gcc,232000,2200.0
toyota,camry,2014,white,automatic,4/5,us,400000,1900.0
mazda,6,2011,brown,automatic,4/5,gcc,25000,1900.0
gmc,acadia,2012,red,automatic,4/5,gcc,180000,1400.0
honda,accord,2000,white,manual,2/3,gcc,30000,600.0
